	Hh_v_GF_CD11b-CD103-	Hh_v_GF_CD11b-CD103+	Hh_v_GF_CD11b+CD103-	Hh_v_GF_CD11b+CD103+	Hh_v_GF_Monocyte	Hh_v_GF_Macrophage
Jak3	0.03082	0.10743	0.63052	0.55548	0.18922	0.63382
Acot11	  0.13733	 -0.15839	  0.52855	  0.58569	-0.059672	  0.31028
Hsd17b10	  0.034029	-0.0051683	   0.59576	   0.54877	 0.0010513	   0.23647
Scaf1	0.071766	0.017157	 0.41078	 0.60185	-0.13279	 0.35972
Ccdc157	  0.11497	-0.014114	  0.53785	   0.7592	 -0.17048	  0.20792
Lyl1	-0.16321	 -0.1449	 0.65189	 0.75765	-0.12248	0.050579
Nkap	-0.12535	-0.03648	 0.59984	 0.61228	-0.15748	 0.15674
Acvrl1	-0.16087	0.046119	 0.35575	 0.73442	 0.19876	 0.41978
Mfsd10	-0.028726	 0.046744	  0.41999	  0.75405	  0.19204	  0.32729
Rit1	-0.051125	 0.037267	  0.52106	  0.65655	  0.35382	  0.38237
Nrde2	-0.10693	 0.10596	 0.48752	 0.58486	0.059513	 0.42529
Pddc1	-0.21822	  0.2448	 0.49613	 0.61205	 0.13079	 0.32014
Atf6b	   0.13391	  -0.31732	    0.2638	   0.44854	-0.0084687	   0.22901
Brms1	0.0034063	 -0.13939	  0.20475	  0.51516	-0.015992	  0.29809
Pbdc1	 0.041778	 -0.15411	  0.30972	  0.37609	0.0087969	  0.37056
Hmgcl	  0.20769	   -0.178	  0.27362	  0.57271	-0.027305	  0.40932
Eif2ak1	-0.089107	 -0.11302	  0.17419	  0.49473	  0.25526	  0.16628
Lrrc43	0.0021021	 -0.16684	  0.38522	  0.43415	  0.22327	  0.13886
Smap2	-0.0045294	 -0.044842	   0.26557	   0.43072	   0.19504	   0.09817
Rnf146	-0.00031037	   -0.22585	     0.2378	    0.58774	     0.1483	    0.10101
Faf2	  0.27291	-0.069562	  0.31784	  0.47423	  0.13139	  0.16474
Ggct	 0.32535	-0.12727	 0.48465	 0.57751	 0.13145	 0.19285
Yipf4	 0.26631	-0.30346	 0.45781	 0.49811	  0.2996	  0.1265
Acss2	   0.21975	 -0.069456	   0.64477	   0.80468	    0.4093	-0.0002188
Pkig	 0.25538	0.052406	 0.85876	 0.73405	 0.29619	 0.12377
Gm826	  0.01615	  -0.1115	   1.0397	  0.71021	   0.2215	0.0014601
Tti2	-0.0082804	 -0.094953	   0.75978	   0.61368	   0.21575	 -0.032358
Phpt1	0.092148	 0.28893	 0.90436	 0.76383	 0.47332	-0.16782
Decr2	0.011628	 0.15659	 0.92716	 0.27085	0.034882	  0.2405
Shkbp1	 -0.10915	 0.097648	  0.93849	  0.28137	-0.060104	 0.052594
Ppp2cb	 -0.16851	-0.060385	  0.59698	  0.32702	 0.049494	  0.14909
Stk32c	 -0.10225	-0.047326	  0.77594	  0.42584	-0.021136	  0.28012
Tnfaip8l2	 -0.37022	-0.057057	  0.73964	  0.54072	  0.18797	  0.27539
Dhrs11	-0.089637	  0.23755	  0.70405	  0.64436	   0.2706	  0.12453
Isca1	 0.10202	 0.27929	 0.76337	 0.80656	0.090264	 0.22813
Jmy	0.093624	 0.20771	 0.75386	 0.64628	 0.10565	 0.19507
Nt5c3b	-0.16745	 0.38203	 0.89795	 0.71582	0.069768	0.089347
Fis1	0.0060735	  0.15345	  0.82559	  0.25909	  0.25109	  0.47527
Hpse	0.0039826	 0.029243	  0.93311	  0.40581	  0.28817	   0.5578
Galnt2	  0.08438	-0.012287	  0.76626	  0.53088	  0.28779	  0.26961
Mri1	-0.010485	  0.16734	  0.86467	  0.50177	  0.29081	  0.24977
Pisd-ps1	0.17329	0.12842	0.87751	0.46434	 0.1499	0.22212
Tnfrsf23	-0.031037	  0.13024	   1.0473	  0.57231	  0.16494	  0.35535
Actr5	 0.55485	 0.43827	0.044481	 0.22937	 0.49182	 -0.1779
Ptprv	  0.53056	  0.25277	 0.051488	-0.074068	  0.50116	 -0.16236
Zfat	   0.4992	  0.33388	  0.19174	-0.060061	  0.61769	 -0.29111
Bcar3	  0.85535	 0.069945	  0.22022	  0.21262	  0.54191	-0.061216
Chchd7	 0.62285	 0.16178	  0.1975	 0.21644	 0.41849	-0.20832
Tars	 0.56075	 0.16274	 0.16174	 0.18139	 0.45735	-0.12934
Scfd2	 0.74392	  0.1825	 0.13943	 0.37952	 0.40332	-0.18917
Eomes	  0.58044	0.0083159	0.0036849	   0.1279	  0.77803	 -0.47193
Flt3l	  0.55114	  0.19664	-0.013553	  0.14799	  0.77975	 -0.49293
Hecw1	 0.42601	0.012257	 0.12487	0.084087	  0.7495	-0.42289
Adig	 0.31377	0.095886	 -0.1108	-0.16196	 0.15336	-0.18986
Tmtc2	    0.44731	   0.093982	   -0.14245	-0.00049675	    0.19497	   -0.24057
Rpl39l	   0.3389	 0.026684	0.0054126	 -0.19903	  0.37039	 -0.23121
Tmf1	  0.29853	  0.16349	-0.069934	 -0.20509	  0.29277	 -0.26368
Braf	   0.22855	   0.19203	  -0.02638	-0.0013408	 -0.085116	  -0.32243
Zfp622	  0.33095	  0.18151	-0.047489	-0.088979	-0.093546	 -0.25767
Fitm1	   0.2106	   0.2703	0.0024926	-0.067363	  0.15397	 -0.29209
Wdr31	   0.23343	   0.23526	   0.12251	 -0.064976	-0.0021363	  -0.31614
Epb4.1l2	  0.31752	  0.19202	0.0066857	-0.016145	 0.069393	 -0.10127
Rell1	  0.25975	  0.22944	-0.098959	  0.04068	  0.12274	 -0.11877
Gnl1	  0.31569	  0.29109	-0.096852	-0.017298	  0.23533	 -0.16703
Gcdh	  0.18912	  0.32639	 -0.15077	 -0.11139	  0.12611	-0.090251
Ilf3	  0.17677	  0.18605	 -0.17558	-0.058749	  0.17937	 -0.14896
Cd274	 0.55104	 0.17321	0.045707	 -0.2423	 0.15798	-0.18691
Plekhm2	 0.51005	 0.13994	0.055314	-0.11808	 0.17179	-0.30677
Irf6	 0.67248	 0.13787	 0.13879	-0.17953	 0.13538	-0.34004
Mir3092	  0.61921	  0.22854	 0.006296	 -0.23596	-0.023285	 -0.14655
Fbxl8	  0.6529	  0.3374	 0.30412	 -0.3022	0.093592	-0.29183
Ankrd45	 0.15979	 0.51385	-0.18065	-0.26249	-0.12627	-0.31526
Insl5	   0.20334	    0.5281	 0.0020249	   -0.1967	-0.0025518	  -0.33422
Ccnd2	  0.35998	  0.48427	-0.075276	 -0.37195	  0.14061	 -0.18256
Ttc23	 0.29989	 0.39769	-0.13743	-0.32201	0.076371	-0.39381
Pdf	 0.20669	 0.49332	 -0.4291	-0.28329	 0.14484	-0.29265
Tk1	 0.20382	  0.3894	-0.36916	-0.28838	 0.21855	-0.24184
Kcnj14	  0.6335	 0.14836	-0.39625	-0.10446	 0.20436	-0.26488
Tspan5	 0.56097	 0.22206	-0.29135	-0.30751	0.054953	-0.31947
Rbm20	   0.77547	   0.40018	  -0.20273	  -0.13936	-0.0039734	  -0.39242
St3gal3	   0.65506	   0.42372	  -0.11042	   0.17566	-0.0086954	  -0.16891
Ttc8	  0.47262	  0.24567	 -0.22977	 0.093189	-0.076084	  -0.2991
Arl4a	 0.46679	  0.4367	 -0.1173	0.065444	 0.18078	 0.22647
Hs6st1	  0.63524	  0.50229	-0.070416	 0.054299	  0.12946	  0.12992
Nfkb1	  0.62768	  0.37815	-0.080062	 -0.11151	  0.16508	  0.15612
Lsm10	  0.61106	  0.32517	0.0033318	 0.058993	  0.13175	 0.042033
Plek	  0.56007	  0.48706	  0.10473	 -0.11833	-0.060298	  0.10484
Ptprj	 0.58365	 0.41897	 0.20975	0.075139	0.041007	 0.11621
Clcn4-2	  0.43471	  0.13024	  0.11313	 0.018881	 0.091283	-0.073231
Itpr2	 0.43061	 0.23328	0.058132	0.015348	 0.20173	-0.12035
Gch1	  0.46992	  0.28706	  0.17376	-0.064627	  0.19442	  0.13022
Lonp2	   0.41095	   0.25747	  0.017905	-0.0033187	    0.2262	   0.12788
Gpr135	   0.48926	    0.2236	 0.0038485	 0.0015255	-0.0033812	   0.15865
Srp19	   0.4106	  0.22225	-0.059922	-0.046991	 0.033684	 0.018152
Srp72	   0.43584	   0.19085	  -0.04751	  0.090659	 -0.045622	-0.0050546
Lrrfip1	 0.46788	 0.20302	-0.15796	0.091397	 0.11412	0.020996
Bhlhe40	 0.50967	 0.28843	0.038003	0.052471	0.050411	 0.31227
Ctsl	 0.55921	 0.18935	0.073134	 0.12307	0.085084	 0.25708
Slc25a3	  0.6221	  0.2319	0.073649	 0.12891	0.097071	  0.2235
Il1b	  0.51634	  0.21944	-0.024243	-0.048673	  0.14099	  0.32499
Ip6k1	  0.54282	  0.10286	 0.036387	-0.064733	  0.19186	  0.30406
Sirpa	 0.63629	 0.23096	0.064092	-0.09733	 0.22624	  0.2559
Man1a	   0.572	 0.11866	 0.12609	0.073319	0.057859	0.077823
Pxdc1	 0.60301	0.053605	0.044714	0.052199	 0.16633	 0.16411
Uprt	  0.60636	0.0031911	  0.07933	-0.078441	 0.018629	  0.11618
Gsto1	  0.46052	-0.015787	  0.23351	-0.040359	   0.2615	  0.16604
Rpl31-ps12	 0.51933	0.010576	 0.27666	-0.18802	 0.17345	 0.30806
Sbds	  0.48979	 0.078974	  0.22479	-0.074162	  0.13788	   0.2555
Usp38	  0.42858	-0.046825	 0.048827	 -0.12319	 0.061469	  0.25289
Ykt6	 0.57629	0.033613	 0.12913	-0.18562	0.045448	 0.26763
Dennd5a	  0.63141	  0.18993	 0.099013	 -0.13423	-0.091748	  0.14474
Wars2	  0.75456	-0.023981	 0.085587	 -0.09892	 -0.10131	  0.22771
Clgn	 0.64553	 0.41679	 0.19539	0.090909	 0.29317	 0.10729
Plk2	 0.87682	 0.37566	 0.20812	 0.15397	 0.26358	0.072993
Rest	0.59073	0.11557	0.30147	0.07583	0.15658	0.18548
Tpp1	0.70507	0.24897	0.29446	0.02593	0.25351	0.15437
Cryzl1	  0.65874	  0.25993	   0.1131	 -0.15018	  0.26216	-0.033474
Osgin2	 0.77431	 0.36056	 0.25502	-0.26104	 0.21812	  0.1075
Kat6b	   0.7636	  0.37749	  0.42176	-0.014142	  0.51976	-0.081614
Stap1	 0.69511	 0.42767	 0.35821	-0.12948	 0.24799	-0.13909
Taf11	  0.56243	  0.25698	  0.39545	-0.030979	  0.35594	  -0.2469
Chchd5	  0.41927	  0.29754	-0.057664	-0.039642	  0.42838	 -0.02048
Slfn14	  0.26871	  0.36837	-0.092879	-0.052704	  0.38134	-0.090488
Gm10825	   0.30506	    0.2505	  0.001765	0.00086028	   0.47164	   0.11764
Ssr4	  0.23107	  0.30707	-0.087958	 0.058896	  0.35255	 0.087713
Desi1	  0.3659	 0.38287	-0.19381	0.021785	 0.32012	 0.14408
Hax1	  0.38185	  0.29237	 -0.14275	0.0034593	  0.28489	 0.043774
Dusp1	  0.25912	  0.47465	 -0.22721	-0.010366	  0.34817	  0.16189
Fbxl12	 0.36711	 0.33529	-0.22866	-0.15325	 0.39347	 0.23259
Dus2	 0.51795	 0.24482	0.049028	0.082576	  0.4807	0.072501
Lrrd1	 0.55098	 0.32715	-0.17543	0.031316	 0.40155	 0.12796
Rnf113a2	  0.51409	  0.27749	-0.089021	 0.041805	  0.35524	  0.24239
Ticam1	  0.46023	  0.19685	-0.093372	 0.017812	  0.37974	   0.1188
Fgr	 0.38891	0.061406	-0.15477	-0.11937	 0.28308	 0.17831
Tjp2	   0.41177	   0.14948	   -0.2103	  -0.11978	   0.27491	-0.0075032
Kif21b	 0.38063	 0.20821	-0.15176	 -0.3864	 0.29716	 0.23317
Dbil5	  0.39492	  0.64105	0.0055997	 -0.25979	  0.34549	-0.057433
Itgb1bp1	  0.3796	 0.45007	-0.17113	-0.29502	 0.27062	 0.04239
Nhlrc3	  0.48993	   0.4729	 -0.17299	 -0.31628	  0.25514	-0.056359
Ncoa7	 0.30502	 0.42448	-0.06709	-0.14308	  0.2803	0.067637
Sh3pxd2a	   0.24399	   0.40636	 -0.077937	  -0.24986	   0.37166	-0.0053571
Gskip	 0.51386	  0.3564	-0.14918	 0.26534	 0.31492	0.033372
Ppie	  0.49112	  0.29989	 -0.21081	  0.33799	  0.22153	-0.051756
Magi3	    0.49023	     0.3816	   -0.38115	    0.28156	    0.33029	-0.00070419
Smagp	 0.48237	 0.31399	-0.30434	 0.11494	 0.41883	0.028992
Angptl4	 0.26978	0.022048	  0.5275	-0.29665	 0.41035	 0.68685
Plgrkt	   0.398	 0.15782	 0.26902	-0.32826	 0.41841	 0.61019
Cstb	 0.51458	 0.18168	 0.40949	-0.17986	 0.40101	 0.47584
Lrrc8b	  0.63071	-0.028878	  0.42056	 -0.14942	  0.51422	  0.42528
Dnajc4	  0.7578	0.050616	 0.25613	-0.04165	 0.35676	 0.36764
Bcl2a1d	 0.85531	 0.33478	 0.26212	-0.27165	 0.53191	 0.43745
Lyz2	 0.75514	 0.38572	 0.25112	-0.34461	 0.50308	 0.59325
Prkcz	  0.8149	 0.42506	 0.33988	-0.31028	 0.29994	 0.61046
Pou1f1	 0.68247	 0.27371	 0.10774	-0.36702	 0.31733	 0.47379
Basp1	 0.70517	 0.31723	 0.65477	-0.08561	 0.45858	 0.35923
Ccr9	  0.77862	  0.46073	  0.64147	-0.059155	  0.67916	  0.48924
Dnajb2	  0.61377	  0.35604	  0.74007	-0.064275	  0.20552	  0.41421
Ypel3	 0.65101	 0.42141	 0.66391	-0.19657	 0.24755	 0.60605
Foxo1	 0.70157	 0.48876	  0.0911	 0.18184	0.076799	 0.45895
Mrpl20	  0.65098	  0.31045	-0.041233	  0.25342	 0.031259	  0.54295
Pygl	 0.64389	 0.31313	-0.13119	  0.2148	 0.15616	 0.36202
Mad1l1	  0.67545	 0.080565	0.0086191	  0.17893	  0.35313	  0.58425
Mir1945	  0.86542	  0.19836	0.0079201	  0.14461	  0.26322	  0.51558
Nr4a3	0.94038	0.34512	0.22176	0.08555	0.39699	0.55212
Samsn1	  0.8997	 0.30384	 0.33212	0.093108	0.092376	  0.6099
Stat4	 0.83399	 0.16307	 0.33764	0.089002	 0.20129	 0.45593
Slc52a3	  0.8417	 0.19434	 0.12537	0.023739	0.097589	 0.60443
Aprt	 0.28116	 0.16242	 0.13925	-0.21224	 0.19241	 0.25392
Mtfr1	   0.27351	   0.23696	-0.0069701	  -0.26933	   0.20266	   0.38965
Itprip	 0.27894	 0.22927	 0.28667	-0.27143	0.004017	 0.35104
Mxi1	   0.38556	   0.22403	   0.15387	  -0.12058	-0.0049669	   0.37381
Ppib	 0.37579	 0.21855	 0.13299	-0.18544	 0.05223	 0.31016
Btg1	  0.33654	  0.39989	  0.11115	 -0.26548	-0.022303	  0.15634
Helz2	 0.28915	 0.40698	0.075262	-0.34849	0.055045	 0.23911
Insig1	 0.28546	 0.37399	 0.10002	-0.27173	 0.15739	 0.22274
Rabif	 0.30518	  0.3696	 0.13756	-0.17692	0.055998	 0.32794
Slc25a19	 0.29993	 0.45769	0.084287	-0.09925	 0.10191	 0.40587
Becn1	 0.13221	 0.28657	 0.32512	-0.33786	 0.16206	 0.20732
Pigk	0.25058	0.18453	0.29698	-0.3884	0.19837	0.27391
Gng5	0.038914	 0.22079	 0.24471	-0.14472	0.055879	 0.43906
Slc31a1	  0.1208	 0.30757	 0.30278	-0.12192	0.063956	 0.38405
Rpl22l1	0.082369	  0.2282	 0.22914	-0.20269	0.052945	 0.26348
Bcl2l11	  0.29793	  0.24855	  0.27683	-0.029156	 -0.15528	  0.33632
Ly86	   0.2773	  0.41832	  0.21122	 0.028293	-0.098574	  0.51711
Gm996	 0.35077	 0.38701	 0.14055	0.002978	-0.16711	  0.1986
Pvr	  0.21213	  0.52117	  0.12627	-0.010291	-0.094097	  0.29032
Cd82	   0.15618	   0.41914	   0.29002	-0.0041883	  0.059447	   0.25849
Fam107b	  0.24223	  0.47258	  0.28924	-0.044679	0.0056412	  0.33405
Ern1	 0.25673	 0.55963	 0.34162	0.080472	 0.15931	 0.38245
Clic4	 0.05876	 0.40853	 0.15612	-0.19969	0.068017	 0.20505
Dad1	 0.079228	  0.49927	 0.066483	-0.068258	 0.031305	  0.28454
Mir3473e	0.0037936	  0.50011	 0.073333	 -0.10891	  0.14266	  0.27448
Cox17	 0.13735	 0.38605	 0.24066	-0.13845	 0.17325	 0.56699
Timm22	-0.036711	  0.60336	  0.24634	-0.011346	  0.11223	  0.43238
Vat1	-0.030206	  0.47688	  0.18871	-0.090532	  0.16884	   0.5362
Vav2	  0.044552	   0.50517	   0.18753	 -0.077241	-0.0060985	   0.57492
Wwc2	 -0.11299	  0.40943	  0.30818	-0.030002	  0.17262	   0.3299
Bcl2a1a	 0.70855	 0.30412	 0.12571	 -0.4419	0.071542	 0.36032
Ptgs2	  0.58124	  0.34549	 0.046998	  -0.5072	-0.050558	  0.38447
Lincrna-cox2	 0.70256	 0.35373	 0.29784	-0.19929	-0.15971	 0.22159
Srgn	  0.52463	  0.40174	  0.24628	 -0.35487	-0.077684	  0.22768
Gm15421	    0.4489	   0.61834	    0.1621	  -0.51754	-0.0011431	   0.28476
Hmga2-ps1	 0.46349	 0.72546	0.099744	 -0.2497	 0.12601	 0.30093
Id2	  0.4955	   0.285	  0.2306	-0.40299	 0.15753	 0.23077
Il6	 0.48063	 0.39867	 0.17914	-0.46337	 0.21619	0.038006
Tmem189	 0.46427	 0.40209	 0.12993	-0.41379	 0.34053	 0.31814
Slc37a2	 0.51695	 0.51099	0.082902	-0.28037	 0.18348	0.093956
Ccrl2	  0.76214	  0.32984	-0.012695	-0.094271	-0.060063	  0.37591
Gcm1	 0.65434	 0.30722	0.022612	-0.18086	-0.20249	 0.55779
Sema7a	  0.50375	  0.35297	  0.13848	-0.084841	-0.083752	  0.62538
Sh3yl1	  0.5311	 0.50099	 0.06162	-0.11948	 -0.1246	 0.46096
Klhl29	 0.64798	 0.47285	 0.30938	-0.23016	0.068734	 0.53963
Fam219a	   0.587	 0.18487	 0.31288	-0.16364	-0.14004	 0.51369
Gypc	 0.43749	 0.15734	 0.53888	-0.16018	0.026273	 0.53906
Bin1	  0.36185	  0.57387	-0.032581	  0.19317	-0.007794	  0.53031
Cstf2t	  0.21301	  0.65478	-0.080768	  0.11361	 0.062466	  0.34872
Tyrobp	  0.28925	  0.42909	-0.042864	 0.055786	  0.24407	   0.5562
Ugt1a7c	  0.20268	  0.45589	-0.088619	 -0.10606	 0.046223	  0.50796
Eif3d	  0.43747	  0.37103	-0.030446	  0.18995	  0.12678	  0.65179
Siglecg	   0.46891	   0.45552	   0.01289	0.00047345	  0.055086	   0.71965
Rhbdd1	  0.56869	   0.4772	-0.060259	-0.074432	 0.098398	  0.53316
Wnt11	  0.52476	  0.70987	0.0033705	 -0.06367	  0.19902	   0.6634
Guca1a	  0.22118	  0.47126	  0.22394	-0.079849	 0.098564	   0.8029
Rps15a-ps6	 0.26246	 0.44105	0.011916	-0.11031	 0.44965	  1.0056
Acap1	 0.31724	0.063152	 0.36755	 0.20462	 0.59618	-0.16999
Srp54b	 0.35132	-0.11043	 0.38541	 0.22442	 0.66898	-0.14279
Zhx3	 0.29981	0.060613	 0.51995	 0.12809	 0.51286	-0.32737
Golga2	 0.11103	0.012258	 0.39086	 0.23898	 0.80369	-0.27842
Anks1	  0.33107	 -0.21341	  0.27562	  0.36782	  0.57222	-0.081259
Taf1c	 0.35226	-0.15555	 0.14667	 0.33797	 0.53472	0.018038
Fkbp15	  0.23863	  -0.2863	  0.13058	  0.37191	  0.47037	-0.077661
Fancl	  0.3133	-0.23821	 0.31118	 0.25005	 0.42404	-0.12498
Mir5119	  0.20233	 -0.31976	   0.4501	  0.22665	  0.48189	-0.069141
Grpel1	   0.41697	-0.0097754	   0.31996	   0.26357	   0.50916	  0.081971
Psmd3	  0.38492	-0.048415	  0.22697	  0.45092	  0.56669	  0.12502
Fancf	  0.46799	 -0.45218	    0.565	  0.49272	  0.56314	-0.025166
Pithd1	 0.30089	-0.13704	 0.52261	 0.52887	 0.52014	0.045516
Rabggta	0.24609	-0.1894	0.40971	0.58521	0.60091	  0.101
Clcn2	 0.72788	-0.26628	 0.20538	 0.28528	 0.30876	 -0.1592
Gm4925	 0.52462	-0.31419	 0.20039	 0.16452	 0.63008	-0.29454
Zfp664	 0.48678	-0.23429	 0.17528	 0.19688	 0.30966	-0.43191
Alkbh3	 0.27307	-0.12348	  0.4282	 0.17761	 0.53374	 0.28685
Gpx4	 0.38181	-0.22269	 0.40653	  0.1455	 0.63197	  0.2049
Ccser2	  0.51655	 -0.16058	  0.28228	-0.079223	  0.38325	  0.20383
Nudt4	  0.46422	-0.098765	  0.29804	 0.051141	  0.44474	  0.17363
Fam134b	  0.55302	-0.063261	  0.45452	  0.11193	  0.44397	  0.12676
Klhl2	  0.29902	-0.033782	  0.44698	 0.005064	  0.36944	  0.20917
Cenpl	 0.49886	0.072281	 0.46248	 0.35769	 0.39957	  0.2935
Nudcd3	0.53916	0.19019	0.40837	0.19431	0.39636	0.15212
Snx19	 0.45298	 0.11962	 0.39211	0.051467	   0.485	 0.12261
Dohh	   0.4594	-0.083137	  0.65562	 0.014121	  0.45662	  0.34765
Gm16062	  0.52628	-0.022412	  0.64126	  0.13436	  0.52401	  0.44568
Msra	  0.38975	 -0.29915	  0.46552	-0.042916	  0.71004	  0.45602
Paqr6	 0.59073	-0.26848	 0.53826	0.011567	 0.60464	 0.47941
Cacna1h	 0.47857	-0.16411	    0.64	 0.34642	 0.80448	 0.15257
Slamf6	 0.58165	-0.18022	 0.56598	 0.23423	 0.75809	 0.14743
Car6	   0.789	-0.12034	 0.61018	 0.25032	  0.5296	 0.19514
Gm7030	  0.68981	 0.082115	  0.64518	  0.12774	  0.61314	-0.076757
Aff3	  0.57274	 0.016184	  0.16616	  0.28578	-0.022167	  0.16565
Matk	 0.63593	0.049773	  0.3209	 0.25559	-0.11128	0.058562
Mrpl47	  0.73697	0.0050538	  0.43775	  0.14111	 -0.16419	  0.26493
Zrsr1	  0.61244	-0.039336	  0.32901	  0.18913	-0.053351	  0.30134
Speer1-ps1	   0.97529	  0.024274	   0.39209	   0.12632	-0.0040427	  0.013405
Xpc	 0.84456	-0.13188	 0.25655	 0.15536	 0.15038	 0.10761
Enam	 0.54569	-0.26601	 0.51085	 0.33524	 0.14585	-0.12288
Gpx7	    0.44488	    -0.2143	    0.48668	    0.25241	    0.28677	-0.00027551
Nit1	 0.59353	 -0.1392	  0.3528	 0.28052	 0.10732	0.061804
Rnf34	  0.63412	-0.012813	  0.37336	  0.40464	  0.18747	-0.033775
Vps8	  0.68112	-0.074553	  0.39045	  0.32712	-0.095152	-0.099803
Ctsz	  0.62784	 -0.08822	0.0073547	  0.27564	   0.5095	  0.26898
Med31	 0.57045	-0.20054	0.072246	 0.38502	 0.37838	 0.27226
Plin5	 0.57113	-0.16947	 0.20741	 0.17849	 0.22575	 0.16104
Scarna3b	 0.67619	-0.30367	 0.23578	 0.30212	 0.34095	 0.20412
Dars2	0.78191	0.22239	0.31223	0.50371	0.47634	0.15846
Dll4	0.71294	0.12776	0.19757	0.42416	 0.6204	  0.341
Nmt1	  0.48254	0.0085248	  0.26591	  0.47482	  0.33373	  0.15016
Specc1	  0.54361	  0.11556	  0.23827	  0.34599	  0.30678	-0.001397
Trps1	0.65999	 0.2122	0.15789	0.39303	0.21501	0.18151
Ccpg1os	 0.66214	-0.28818	 0.54057	 0.38292	0.077945	 0.48612
Hip1r	  0.68007	 -0.20388	  0.64398	  0.35354	-0.028552	  0.61073
Hopx	 0.77022	-0.30038	 0.23359	 0.45289	-0.07408	 0.38314
Pigc	 0.97652	-0.50862	 0.30527	 0.40463	 0.12925	 0.30256
Slc39a4	 0.75144	 -0.3313	 0.44673	 0.41046	0.077572	 0.12304
Tm4sf5	 0.75249	-0.54955	 0.29885	0.095002	 0.13547	  0.3954
Nod1	  1.0684	-0.15261	 0.60864	 0.56802	 0.32594	 0.34732
Pycr1	 0.82938	-0.15204	 0.42791	 0.65026	 0.21732	 0.49391
Acsm3	-0.050002	  0.52194	 -0.17015	  0.16149	-0.020993	  0.10564
Taf9	-0.018803	  0.51067	-0.086353	  0.23443	 -0.13676	 0.021039
Zfa-ps	0.0071863	  0.58495	-0.087651	  0.24199	 -0.10215	 0.011313
Serpina3h	 0.0029461	   0.72164	  -0.09658	   0.25146	-0.0049936	  0.005197
Errfi1	 0.040876	  0.44533	0.0067671	  0.25498	 0.037153	  0.38854
Onecut2	-0.075516	   0.4729	0.0083273	  0.26073	 0.049849	  0.27091
Gdf7	  0.09027	  0.64973	0.0011154	  0.31627	  0.11721	  0.11648
Myc	-0.083144	  0.45468	 0.062063	  0.42033	  0.07768	  0.10574
Pde8a	-0.063555	  0.52812	 0.043996	  0.32937	  0.13717	 0.095127
Rab11fip4os2	 0.0022713	   0.48241	 0.0020949	    0.3531	-0.0011709	   0.13574
Dos	 0.096987	  0.59045	 -0.18023	  0.36379	-0.013169	  0.15696
Rab10os	  0.10968	  0.53401	 -0.26396	  0.54928	-0.068149	  0.18817
Cd300lg	 -0.32013	  0.59525	 -0.26666	  0.23039	  0.21311	-0.095227
Fam188b	 -0.20214	  0.64441	  -0.2345	  0.36619	  0.19816	-0.089995
Klf7	 -0.17589	  0.52413	 -0.31177	  0.36352	  0.23263	-0.012526
Nhsl2	-0.11879	 0.48944	-0.19931	 0.48714	 0.16321	0.020361
Arid5a	    0.1148	   0.36092	-0.0048247	   0.60037	  0.024435	 -0.055225
Tnrc18	  0.13442	  0.42474	  0.01648	  0.49445	-0.076203	-0.089883
Chtf8	 0.12329	 0.27266	0.095589	 0.41616	0.005835	0.022511
Wiz	 0.074759	  0.28723	 0.039861	   0.4613	-0.011353	 0.057622
Gab2	  0.19749	  0.45951	 0.036827	  0.34131	0.0054187	 0.058502
Pom121	 0.13174	 0.36001	0.057822	    0.35	0.045047	0.064973
Cyth4	 0.092177	  0.25976	-0.059228	  0.44983	  0.12934	  0.13197
Ylpm1	0.0049325	  0.35412	-0.045409	   0.5397	 0.090216	 0.052327
Rbck1	 -0.06604	  0.31012	-0.032846	  0.55572	  0.25837	  0.01154
Ccrn4l	-0.095465	  0.41159	  0.20843	  0.54024	  0.14256	  0.03109
Inpp5d	0.034071	 0.43955	 0.15351	 0.62375	0.077354	0.019186
Pde3b	  0.23807	  0.40006	  0.32022	  0.59291	-0.050518	 0.004189
Polr1a	  0.18155	  0.40875	  0.24953	  0.64902	   0.1134	-0.044779
Dlk2	 0.005629	   0.4116	0.0016618	  0.78589	  0.11499	  -0.2162
Srebf1	  -0.12102	   0.33445	-0.0053541	    0.6797	   0.11733	  -0.12914
Enpp6	  0.1347	 0.39796	0.082177	 0.53416	-0.08825	-0.37322
Iars	0.039177	 0.45975	0.093224	 0.56481	0.027142	-0.39819
Sars	-0.070932	  0.35022	 0.065699	  0.51569	 0.058627	 -0.32213
Tsga10	-0.015705	   0.4349	  0.22714	  0.53208	  -0.1114	 -0.15148
Atg13	 0.09107	 0.27538	0.081506	 0.69508	 0.23768	  0.1023
Hcfc1r1	  0.19018	  0.33134	-0.014807	  0.75955	  0.16415	  0.24843
Lhfpl2	0.058721	 0.54887	0.070898	 0.76023	 0.24371	0.047253
Cenpb	-0.013858	   0.4882	 0.001617	  0.71739	  0.15339	  0.41535
Slc35c1	-0.044947	  0.55775	-0.032637	  0.55744	   0.2358	  0.30581
Nfkbil1	 0.07017	 0.73051	-0.23762	 0.82683	0.080028	0.089633
Tpcn1	0.0012073	  0.57847	 -0.13759	  0.69417	-0.021879	  0.12466
Agpat2	0.050035	 0.82327	 0.35482	  0.3182	0.011845	0.071207
Zkscan4	 0.0021797	   0.75474	   0.22209	   0.19431	-0.0012498	  -0.12386
