	Hh_v_GF_CD11b-CD103-	Hh_v_GF_CD11b-CD103+	Hh_v_GF_CD11b+CD103-	Hh_v_GF_CD11b+CD103+	Hh_v_GF_Monocyte	Hh_v_GF_Macrophage
Atp5sl	-0.061568	 -0.08819	   1.2149	  0.50817	 -0.40164	 -0.12919
Gcat	-0.080641	-0.024173	   1.2199	  0.40231	 -0.39522	  0.15553
Nova2	 -0.31902	-0.021088	   1.0589	  0.42884	 -0.37827	 -0.13182
Zfp711	 -0.2678	 0.18348	  1.1175	 0.41196	-0.46102	-0.24917
Gm12504	 0.076435	   0.1588	   1.0758	 0.053994	 -0.54192	-0.024049
Igdcc3	-0.56162	 0.22121	  1.2748	 0.51058	-0.65605	 0.10765
Zbtb42	-0.62572	 0.13865	  1.0806	 0.29403	-0.43858	0.012983
Hrh2	-0.039515	  0.13606	   1.2424	   0.1087	 -0.77936	  0.39693
Plxna3	-0.33777	 0.27264	  1.2146	 0.15532	  -0.985	 0.47589
Ankrd46	 -0.11772	  0.28427	   1.1129	   0.9911	 -0.26252	-0.093448
Hps4	 -0.13058	 0.069648	   1.0438	  0.82291	 -0.26536	-0.027831
Myg1	-0.34868	0.048616	  1.1914	  1.0157	-0.16015	-0.12122
Mir378b	-0.41988	 0.27968	   1.225	  1.0706	-0.57946	 0.18098
Pet112	 -0.89221	   0.2375	    1.099	   1.0094	 -0.31089	-0.082915
B3galnt1	0.019432	  -0.364	  1.7262	  1.0427	-0.47498	-0.60589
Nckap5	-0.054844	 -0.71137	   1.3048	   0.7654	  -0.4615	 -0.29956
Dyrk1b	 0.30462	0.017267	  1.2917	 0.79678	-0.47924	-0.26245
Snord38a	 0.21203	-0.37382	  1.1564	 0.59895	-0.78229	-0.43575
Ccdc92	-0.73035	-0.25807	    1.06	 0.39515	 -1.0447	 -0.2165
Fbf1	 -0.48772	 -0.80048	   1.1097	  0.51384	 -0.63526	-0.023125
Slc40a1	-0.68639	-0.72105	    1.24	  0.4534	-0.75092	-0.19426
Rbm11	-0.31388	-0.50173	  1.4866	 0.50432	-0.90999	 -0.1857
Slc19a1	-0.64958	-0.31457	  1.6018	  1.1896	 -0.8992	-0.12245
Fam160a2	-0.58229	-0.35801	  2.0336	 0.74993	-0.55634	-0.24889
Gorasp1	-0.38666	-0.28716	  1.6052	 0.56471	-0.36724	0.078462
Vegfb	 -0.38827	 -0.51314	    1.965	  0.37103	 -0.17644	-0.087946
Nudt14	0.33644	0.50071	 2.0826	 0.1415	-1.2524	0.33714
R3hcc1	0.061548	 0.46839	  2.1005	 0.44219	-0.95272	 0.38642
Pdcd1	  0.2118	-0.14486	  1.5626	 0.54325	 -0.8097	   0.522
Slc16a4	 0.22899	 0.32574	  1.3064	 0.84118	-0.70329	 0.23733
Zc3h6	 0.32677	  0.3886	  1.5138	 0.74427	-0.98384	  0.5077
Spats1	 0.25136	 0.46036	  1.6257	 0.99594	-0.91103	0.028276
Tac4	 0.62556	 0.36566	  1.6995	 0.73111	-0.61002	-0.25143
Zfp174	  1.1859	 0.46047	  2.0585	  0.8935	 -0.2573	-0.42916
Cep44	-0.10694	 0.18016	 0.63637	  1.3218	 -1.2205	-0.61453
Ptges3l	-0.1138	0.33645	0.76002	0.91009	-1.3358	 -0.468
Zfp553	 -0.34693	-0.077533	  0.66463	   1.2214	  -1.6797	 -0.38192
Nkd2	-0.40279	 0.12866	 0.39677	 0.85801	  -1.285	-0.24127
Trim65	 -0.71928	-0.080169	 0.042692	   1.0596	  -1.3471	 -0.52128
Zfp873	  -1.101	0.039183	 0.67963	 0.77802	 -1.1919	-0.42801
Sall1	-0.54035	 0.17481	 0.43929	  1.2511	  -0.453	-0.55846
Zfp93	-0.50272	-0.17008	 0.57128	   1.714	-0.51839	-0.59097
Slc43a1	-0.46271	-0.51465	 0.87827	  1.1008	-0.64093	-0.10483
Snord89	-0.51741	-0.58912	  0.6989	  1.4154	-0.67901	-0.35379
Tango2	-0.54859	-0.38977	 0.58059	  1.1611	-0.81309	 -0.2787
Bmp3	-0.46709	0.075309	  1.1862	0.017993	 0.26333	-0.50304
Gm10389	 -0.52497	 -0.02068	   1.4293	  0.27824	-0.016037	 -0.55477
Pdgfd	 -0.8584	-0.21322	  1.1654	 0.77473	-0.37799	-0.62081
Smtn	-0.58463	-0.23589	  1.0439	 0.74565	-0.09512	-0.83109
Pfas	-0.66716	 0.23239	  1.1398	 0.33675	-0.46173	-0.62589
Gemin8	-0.50673	-0.63485	  1.0893	 0.28817	 0.51539	-0.99467
Trim32	-0.76672	-0.45755	  1.0914	 0.39815	 0.52203	-0.69053
Hmgcs2	-0.33476	-0.31362	  1.1587	 0.60179	 0.33437	-0.88047
Mmp9	-0.39983	-0.64951	  1.2366	 0.51504	 0.14693	-0.49743
Itga10	-0.45652	-0.88271	  1.0794	  0.2563	  1.0641	 -0.6156
Notch4	-0.27154	-0.37641	  1.7765	 0.57916	0.028131	 -1.1778
Mfap2	 -1.0572	-0.80423	  1.4281	-0.12305	-0.10898	-0.97865
Clec1a	 0.04291	 0.41738	  1.4132	 0.84121	 0.50022	-0.99782
Glyctk	 0.38252	 0.17314	  1.1534	 0.33427	-0.10157	 -1.0338
Grin1	  0.11649	  0.10091	   1.4138	  0.39007	-0.013347	 -0.70194
Cryba1	 0.27128	 0.41361	  1.2664	-0.11013	 0.35513	 -1.0077
Sema3a	-0.086264	 0.086861	   1.3724	 -0.22605	  0.67563	  -1.0373
Arhgap24	 0.61171	-0.17439	  2.0386	 0.77551	 0.16818	 0.44761
Tnfrsf26	 0.49208	-0.49061	  1.5159	  1.2087	0.092377	 0.33559
Gm20939	 0.79151	-0.74332	  1.2593	 0.38437	-0.23033	 -0.2134
Xrcc2	  0.8776	-0.67246	  1.6243	 0.39132	0.030846	 0.38086
Ctsw	   1.213	 -1.2693	  1.5686	   1.108	 0.22799	0.037953
Lrrn3	  1.3799	 -1.2723	  2.0717	 0.85455	-0.16527	-0.62552
Dpysl5	  0.44699	 -0.84002	   1.0587	  0.74243	-0.014413	 -0.88404
Slc23a1	 0.60737	-0.64287	   1.726	 0.78496	-0.21343	-0.92932
Lrrc9	 0.14323	 -1.3877	  1.3141	 0.36858	0.033075	-0.80507
Tro	-0.26076	 -1.0642	  2.0601	 0.35102	-0.69639	 0.60213
Cd27	  0.16326	 -0.12208	   2.0822	   1.6416	  -0.2698	-0.010714
Cpne5	  -0.3773	  -0.1078	   1.8479	   1.5956	 -0.37761	-0.040374
Ppbp	    0.13185	-0.00071824	     1.9277	     1.2959	    -1.0564	  -0.025107
Gramd2	 -0.23361	  0.25548	     1.89	   1.6783	-0.012302	  0.79025
Phgdh	 0.26076	-0.13281	  1.2779	  2.1295	 0.10845	 0.28083
Gpc1	  1.0042	-0.69868	   1.228	  1.5683	 0.69404	  1.3485
Sirpb1b	0.82524	-0.6721	 1.0522	 1.5539	0.25216	0.65692
Abca17	-0.03253	-0.82758	 -0.1239	 0.33619	-0.42857	  -1.067
St5	-0.064823	  -1.0537	-0.065233	  0.16287	 -0.26046	  -1.0092
Gpm6b	 0.22521	-0.84402	 0.44675	 0.35485	-0.21314	 -1.0208
Fzd1	 -0.3484	 -0.3676	 0.15751	  0.1756	-0.43143	 -1.1951
Kcnk5	-0.37401	 -0.4973	 0.10415	 0.36169	-0.15649	 -1.1832
Fcrl6	 0.29882	 -0.3946	-0.10587	  0.4974	-0.53714	 -1.2514
Gpr1	  0.39883	 -0.06237	-0.078434	  0.46594	 -0.31269	  -1.0174
Cyp8b1	  -0.45662	  -0.54584	  -0.23573	 0.0030439	-0.0066785	   -1.0927
Gpr125	 -0.18503	 -0.27927	 -0.54275	  0.24523	-0.054005	  -1.0722
Slc2a5	0.053243	-0.38202	-0.25964	 0.14019	0.088489	  -1.054
Osr2	-0.12333	-0.42319	-0.65595	 0.21568	-0.22356	  -1.446
Ptprz1	-0.48798	-0.35253	-0.65416	0.025631	-0.30735	 -1.1974
Nkapl	 0.014476	-0.045179	 -0.34494	0.0035319	 -0.44981	  -1.0872
Calml4	 -0.53901	  0.11931	-0.050969	 -0.22455	 -0.50358	  -1.3042
Prr5	-0.29566	  0.1196	 0.17876	-0.24511	-0.47034	 -1.0179
Evc2	-0.67957	-0.14438	-0.23373	 0.15261	-0.70747	 -1.0415
Plod2	-0.64617	-0.48259	-0.12896	-0.07613	 -1.0563	 -1.2341
Fdxr	 -0.10447	-0.027708	  0.39889	    1.056	-0.038729	  -1.3249
Megf9	-0.31314	-0.57652	 0.41393	 0.81176	-0.12079	 -1.4389
Fhl2	-0.60247	-0.28246	 0.16346	 0.63749	 0.26948	 -1.9535
Apof	-0.53052	 0.48573	 0.42414	 0.62136	-0.47899	 -1.6627
Asap3	-0.47062	 0.57357	0.022447	 0.76159	0.095431	 -1.0407
Wee2	  -0.26589	   0.25566	 -0.051586	   0.43503	-0.0048787	   -1.2722
Oscp1	-0.22237	 0.52646	 0.43582	 0.39834	-0.05049	 -1.0813
Chrdl1	-0.62389	 0.41966	 0.34637	 0.35551	 0.53292	 -1.0814
Mir7073	-0.38726	  1.0229	 0.40861	 0.35017	 0.50536	-0.72767
Proz	-0.49497	 0.68085	 0.64335	-0.12085	-0.35088	 -1.0107
Recql4	-0.064842	   0.2392	   0.5262	-0.082613	  0.15625	  -1.2997
Zfp599	-0.45663	 0.11435	 0.74499	  0.1186	 0.16538	 -1.1068
Atp8b1	 -0.7743	 0.29747	 0.24602	0.010271	 0.25567	 -1.0291
Klhl13	 -1.0967	 0.19792	0.039681	 0.13139	0.048831	-0.86446
Nfia	  -1.061	 0.35416	-0.17219	-0.02825	 0.27623	-0.54198
Dlg5	 -1.0385	 0.43612	0.021442	 0.23059	 0.17634	 -1.3491
Galnt15	-1.2774	0.48116	0.37993	0.17517	0.50897	-1.3004
Ngf	 -1.3063	   0.288	   0.277	0.099361	 0.46383	 -1.1356
Prkg1	-0.89827	0.065194	 0.55958	 -0.1269	 0.44922	 -1.2589
Syde1	-1.1273	0.34713	  0.533	-0.2251	0.20926	-1.0113
Dnajc28	 -1.3261	-0.10839	 0.31086	 0.40508	-0.21634	 -1.2107
Sox6	  -1.0937	-0.037184	   0.1599	  0.26678	 0.089751	  -1.3961
Slc1a1	-0.95463	-0.38844	 0.78496	  0.1232	 0.14222	 -1.1116
Jpx	 -1.0291	-0.29919	-0.26611	 0.66384	-0.33101	-0.90218
Trpc1	-0.86152	 0.43766	-0.37835	 0.30332	-0.17077	 -1.2319
Actl7b	  0.14568	  0.11808	0.0066541	 -0.58927	   0.2531	  -1.0708
Nup210l	 -0.21081	 0.080848	-0.066051	 -0.13708	 0.071962	  -1.1834
Zfp870	-0.33618	0.095559	  0.1735	-0.17732	 0.25268	 -1.2017
Pvrl3	 0.024147	  0.02952	-0.008412	-0.018872	  0.35994	  -1.4385
Hoxa2	0.029897	0.048499	-0.30776	-0.42147	 0.65741	 -1.4595
Zfp449	-0.24386	 0.57651	0.028492	-0.44576	 0.66175	   -1.04
Igsf3	  0.3162	 0.51314	-0.57197	-0.10678	 0.03145	 -1.1568
Mpp2	  0.50831	  0.64331	  -0.3449	-0.022587	  0.75877	  -1.1386
Serpinf2	 0.27573	 0.48694	-0.35364	0.087158	  0.4506	 -1.0074
Itga11	  0.40636	  0.14401	-0.038968	  0.35773	  0.23298	  -1.0886
Krtcap3	-0.055848	  0.20946	 -0.21779	   0.2395	  0.49114	  -1.0422
Cuedc1	 0.28111	 0.84831	0.016992	  0.3951	 0.84182	 -1.5963
Gm973	 0.032026	  0.43194	 -0.50664	  0.51833	-0.010272	  -1.8093
Cadm4	  0.43353	-0.070764	  0.12661	  0.50968	  0.86064	  -1.1311
Ldhd	 0.2841	 0.3673	 0.3749	0.45294	0.76534	-1.1895
Cdh17	0.82035	 0.2422	0.50436	0.12351	0.60242	-1.1296
Catsperd	   0.1236	  0.13857	  0.45159	   0.6371	-0.012832	   -1.008
Il17rc	0.54833	0.19362	0.44403	0.57186	0.18292	-1.1712
Dnah6	 0.48385	-0.19005	 0.78073	 0.51328	 0.52497	 -1.2273
Klrb1c	  0.70419	 -0.30287	  0.46695	-0.024887	  0.44018	  -1.3565
Tmod2	 0.34802	-0.32855	 0.61587	0.057864	 0.25597	  -1.353
Star	 0.31788	-0.22458	  0.7404	-0.36982	 0.29099	  -1.201
Ccdc106	 0.62308	  -0.132	-0.38393	 0.52322	 0.57251	 -1.0873
Gp1ba	   0.82423	  -0.34031	-0.0039587	   0.55513	   0.16907	   -1.3595
Gm10532	  0.84865	-0.078653	  -0.6633	-0.011997	   0.3557	  -1.1169
Cntnap2	   1.2847	  0.30573	 -0.12529	   0.9023	-0.011663	 -0.87168
Cdhr3	  0.61281	 0.020788	 -0.15775	    1.261	-0.010502	  -1.3294
Hsbp1l1	0.31879	0.10764	0.26862	 1.4515	0.60937	-1.3131
Acta1	 -0.77462	  -1.1254	 -0.38287	  -0.7405	0.0094581	   -1.526
Gfpt2	 -0.8371	   -1.08	-0.80529	-0.58498	-0.24109	 -1.5263
Crispld2	-0.84546	 -1.2652	-0.81199	  -0.468	  0.2843	 -1.1019
Sema3b	-0.62892	-0.91452	-0.86911	-0.20964	 0.38931	 -1.6034
Adamts19	 -1.1849	 -1.5597	-0.27651	-0.59101	 0.81196	 -1.2084
Bend6	  -1.1011	 -0.91253	-0.093906	 -0.43337	  0.91414	   -0.964
Dqx1	 -1.1262	-0.68599	 0.07262	-0.68386	 0.77578	-0.59535
Rnf152	-0.65066	 -1.0109	  0.2517	-0.90339	  0.6329	-0.72367
Fbxo5	-0.32909	-0.56534	 0.19908	0.086378	 0.41452	 -1.2561
Timeless	 -0.34059	 -0.72501	  0.71813	-0.082028	   0.4217	  -1.2046
Rslcan18	 -0.54958	  -1.1294	  0.18314	-0.026922	  0.34655	 -0.84268
Tead4	-0.58139	-0.83661	  0.3853	-0.02371	 0.26096	 -1.0533
Slc35f2	-0.18312	 -1.0879	 0.32755	0.003416	 0.89497	  -1.288
Lrrc17	-0.57041	-0.87001	 0.29073	-0.22508	  0.7164	 -1.8709
Limch1	-0.061156	 -0.73013	 -0.47369	 -0.51989	  0.38177	   -1.064
Rad51	-0.22684	-0.53258	-0.33396	-0.45737	 0.48285	 -1.1561
Prkcg	-0.034251	  -0.4771	-0.055314	 -0.19087	  0.28045	  -1.0371
Bmp4	 -1.2447	-0.45697	 0.26229	-0.84094	-0.11631	 -1.5496
Prickle2	  -1.2582	 -0.44428	-0.013065	 -0.54879	  0.11779	  -1.4457
Chl1	 -0.93667	 -0.16129	   0.6962	 -0.82034	-0.050492	  -1.6042
Cpeb1	-0.88943	-0.39693	   0.873	-0.51242	-0.25127	 -1.0585
Cdh11	 -1.5128	-0.94943	 0.17982	-0.68582	-0.14616	 -1.2313
Tssk2	  -1.6846	  -1.0614	  0.36494	  -1.0499	-0.012051	 -0.89621
Hnf4a	 -1.0236	-0.89165	 0.60236	 -1.3828	0.043815	-0.95643
Tmprss2	 -1.2171	 -1.1207	 0.83002	 -1.1977	-0.33074	 -1.0902
Fam107a	 -1.2737	-0.60705	 0.96865	 -1.0045	  0.8035	-0.22589
Islr	 -1.5536	 -0.9736	 0.49497	-0.57903	 0.80208	-0.52938
Gm5544	  -0.5457	  -1.0392	  0.96082	 -0.37596	  0.48054	-0.060839
Slc2a12	   -1.145	  -1.0382	  0.81415	-0.010887	  0.57935	 -0.18353
Fam227a	-0.52065	 -1.3919	   1.378	-0.64995	 0.85978	 -1.0941
Abcc3	  -1.4657	  0.66738	  0.61269	 -0.40948	  0.53658	-0.033731
Cdr2l	 -1.1924	 0.45078	 0.51722	 -0.7927	 0.40838	-0.15613
Npy1r	   -1.41	 0.47833	 0.56776	 -0.7128	 0.72516	-0.14104
Amigo2	 -1.2146	 0.70919	 0.57635	 -1.0386	  0.7381	0.091013
Pam	 -1.1676	 0.26563	 0.23414	-0.59689	0.098359	 0.14844
Parm1	 -1.1084	 0.39742	 0.52002	-0.47593	 0.19907	 0.03355
Tfpi	  -1.212	 0.62948	 0.20862	-0.56751	 0.32354	-0.10795
Lix1l	 -1.1091	0.068618	 0.27535	 -1.1383	 0.57412	-0.29502
Rbm24	 -1.2375	 0.10107	 0.54579	 -1.0325	 0.46838	-0.11356
Slc12a5	 -1.4973	-0.26229	 0.32235	-0.95487	0.013669	-0.22441
Cyp2j6	 -1.1495	0.054858	 0.60972	-0.95745	 0.21067	 0.25903
Timp1	 -1.0628	 0.22673	 0.28487	-0.71294	 0.29383	 0.65743
Tfcp2	  -1.1255	 -0.13936	  0.48447	  -1.1913	-0.043196	  0.79606
Igf1	 -1.5268	-0.23206	 0.10773	-0.70728	 0.25135	  0.8316
Abcc9	 -1.6212	 0.85718	 0.64207	-0.20625	  1.1454	-0.28357
Pgm5	 -1.1679	 0.58733	 0.76946	-0.26571	  1.0675	-0.16293
Pkn3	 -1.1657	 0.38038	 0.71491	-0.61609	   1.102	-0.25717
Astn2	  -1.0049	-0.022227	  0.46208	-0.039655	   0.9237	 0.049371
Fgd5	 -0.96044	  0.30715	  0.21586	-0.043519	   1.0559	 -0.16117
Cdo1	 -1.3024	-0.25077	 0.73425	-0.15434	 0.70531	-0.23281
Dmd	  -1.2023	 0.012846	  0.52025	-0.032684	   1.0407	 -0.43529
Sptbn4	 -1.1326	0.035666	 0.44126	-0.12141	 0.82064	-0.46725
Ppifos	  -1.1279	-0.039768	  0.56762	 -0.18327	  0.77759	  0.45456
Tgfb3	  -1.0766	   0.2602	  0.28571	-0.034284	  0.67103	   0.5467
Amigo1	-0.52473	  0.2855	-0.23171	-0.16101	  1.2123	 0.39567
Gimap5	-0.74169	 0.19498	-0.34424	-0.40522	  1.2151	 0.36073
Ldb2	-0.65423	 0.86517	-0.36086	-0.18414	    1.18	 0.22417
Dclre1a	 -0.35618	 -0.39382	-0.067237	 -0.37817	   1.0158	 -0.20236
Kctd15	-0.44662	-0.32474	 -0.1643	-0.61131	  1.0211	-0.34727
Garem	 -0.5915	-0.12045	-0.35323	-0.37985	  1.3821	-0.38779
Hemk1	-0.93106	 0.15617	-0.43999	-0.50764	  1.0273	-0.17516
March2	-0.58893	0.069748	-0.19664	 -0.3413	  1.0201	-0.17154
Dkk3	 -1.2346	 0.30335	-0.95151	-0.57762	  1.1748	-0.32192
Zfp790	-0.60563	   0.253	-0.89567	-0.51865	  1.0142	-0.04213
Ch25h	 -1.0999	 0.19546	 0.26417	-0.57226	  1.1747	-0.65253
Il33	 -1.1626	 0.11213	 0.20027	 -1.0479	 0.91608	-0.55736
Cldn15	 -1.3252	-0.13047	-0.28456	 -1.1187	   1.098	 0.20211
Slfnl1	 -1.2414	-0.10992	-0.13071	-0.94334	  0.9986	0.010014
Mir7682	 -0.75706	  0.17993	-0.057006	  -1.2975	  0.95293	 -0.36025
Six5	 -0.74897	  0.28602	0.0091364	  -1.2521	   1.2833	 -0.24002
Tmem38a	   -0.61591	   0.034097	-0.00072293	    -0.9991	     1.1271	    0.13301
Cytl1	 -1.3709	  1.0542	 0.20542	-0.58815	  1.6931	 0.14865
Lhx6	 -1.2565	 0.88534	 0.36601	-0.76312	  1.7038	0.075172
Fkbp10	  -0.8719	   1.1436	  0.16713	 -0.86201	   1.1684	-0.030865
Lcn2	-0.78679	 0.71497	 0.12147	-0.84171	  1.1076	-0.22226
Tal1	  -1.257	 0.74945	 0.55992	-0.96793	  1.3568	 -0.4761
Gng11	 -0.67944	   1.0822	   1.3056	 -0.77805	   1.1414	-0.066653
Mir3058	  -0.54374	   0.67601	   0.80744	    -1.174	    0.8724	-0.0034039
Snord111	-0.73957	 0.44852	  1.1097	 -1.5757	  1.4001	-0.39807
Ackr3	 -0.70694	  0.87249	 -0.37414	-0.038771	   0.5032	  -1.1168
Ptch2	-0.80163	   1.111	-0.20998	0.012688	 0.84329	 -1.0515
Cd34	 -1.0002	 0.84883	-0.21903	  0.2404	  1.1223	 -1.1177
Akap12	  -1.287	 0.39019	  0.4661	-0.20504	 0.69274	-0.84429
Nfib	 -1.2445	 0.66582	 0.20907	-0.50662	 0.81487	-0.92517
Mgll	 -1.2195	 0.49803	-0.18795	-0.41713	 0.63746	-0.82784
Tfpi2	 -1.1731	 0.60615	-0.37978	-0.15952	 0.94114	-0.85762
Akap6	-0.94719	 0.34292	 0.23724	-0.23846	  1.2825	 -1.0705
Phldb2	-0.66478	 0.48762	 0.41557	-0.49546	  0.8758	 -1.3508
Aqp1	  -1.1372	   1.3325	-0.039622	   0.2002	   1.2068	 -0.58871
Fzd8	 -1.4118	  1.0393	 0.35403	 0.28627	 0.92322	-0.43457
Jam2	 -1.4611	  1.0628	 0.30402	 0.47614	  1.1802	-0.62336
Col4a1	 -1.7036	 0.85094	0.034389	 0.50343	 0.79263	-0.87441
Pxdn	 -1.7779	 0.72269	 0.15946	 0.45647	 0.58395	-0.46153
Wasf3	  -1.489	 0.99715	 0.54989	 0.79358	 0.54428	-0.93374
Cald1	-1.7322	0.23817	0.14308	0.28262	 1.2673	-1.0051
Osmr	  -1.466	 0.23439	-0.11718	 0.11425	   1.056	 -1.0067
Col4a2	 -1.6904	 0.64548	-0.42383	 0.57729	  1.0454	-0.79566
Igfbp7	 -1.7663	 0.57008	-0.27078	 0.37124	  1.0681	 -0.7988
Sema6a	 -1.6215	 0.61763	-0.36188	 0.21401	  1.2582	-0.69832
Fam83g	-1.1834	0.57095	 0.2504	0.29849	0.67187	-0.8519
Timp3	   -1.1925	   0.63441	-0.0062828	   0.13298	   0.79832	   -0.6492
Hspg2	 -1.1422	 0.50339	-0.24971	 0.43862	 0.80698	-0.74228
Gstm2	 -1.1286	  0.5717	 0.13659	 0.59938	  1.0587	-0.52889
Yap1	 -1.1098	 0.30254	 0.15399	 0.41808	  1.0648	-0.68974
Sparcl1	 -1.5606	 0.38668	 0.23208	 0.22327	 0.84777	-0.44647
Tdrp	  -1.4935	  0.43846	  0.24607	0.0022931	   1.2923	 -0.49068
Adamts1	 -1.2678	 0.48205	 -0.5395	 0.31933	 0.73087	-0.40048
Gja1	 -1.3098	   0.654	-0.40262	 0.25285	 0.44815	-0.49143
Ehd2	 -1.0687	 0.46942	-0.66933	 0.22955	 0.58813	-0.65707
Cadps2	 -1.3337	 0.35105	-0.54485	 0.38315	 0.95853	-0.11016
Dbp	 -1.2906	 0.26038	-0.36583	 0.42657	  0.7741	  0.2296
Gas6	 -1.3838	 0.38307	-0.69619	 0.69294	  0.7154	 0.15095
Gpr153	 -1.1491	 0.43861	-0.68591	 0.11925	 0.85049	 0.20518
Tek	 -1.1819	 0.60668	-0.47235	-0.22919	  1.0145	 0.16454
Mcam	  -1.4395	  0.56546	 -0.76576	-0.026116	  0.99022	  -0.2272
Prkcdbp	 -1.5301	 0.66911	-0.69423	0.018442	  1.0692	-0.31522
Ptprm	   -1.4852	   0.52755	  -0.23405	    0.6153	    1.3435	-0.0082983
Ptrf	 -1.5537	 0.53423	-0.35162	 0.83408	  1.0615	-0.45453
Wwtr1	  -1.7957	  0.83315	-0.058428	  0.45201	  0.99219	-0.068642
Col11a2	  -1.1866	-0.090026	-0.075936	  0.39269	   1.2724	 -0.28841
Pdlim3	  -1.1869	  0.17547	-0.088841	  0.44079	   1.3092	  0.20802
Pola2	  -1.1781	  0.13763	 -0.28275	  0.20178	   1.3574	-0.078692
Ednra	 -1.1184	 0.46183	-0.19276	 0.16055	 0.82203	-0.23156
Tns1	 -1.1741	 0.16794	-0.11877	 0.39222	 0.94895	-0.27482
Ncapd2	 -0.58873	 0.050513	  0.13222	  0.38423	   1.0973	-0.017715
Pcp4l1	  -0.72169	   0.12645	-0.0057736	   0.16835	     1.002	  -0.15881
Polr3gl	-0.81803	0.017942	0.097988	 0.12489	  1.3665	-0.49536
Emid1	 -1.1053	 0.49864	-0.40538	 0.29736	  1.3394	 0.23799
Hist1h3b	-0.87459	0.094752	-0.23577	 0.08553	  1.4812	 0.41872
Rasl11a	     -1.08	-0.0018885	  -0.37545	   0.27161	    1.1546	   0.35516
Ska1	 -1.1634	  0.5076	0.088346	 0.29401	 0.97183	 0.41304
Bace2	  -1.2275	  0.60212	  -0.8998	 0.092713	   1.4117	-0.071053
Heyl	-0.94277	 0.61725	-0.77424	  0.2554	  1.5462	0.012624
Spats2l	 -1.1147	  1.0798	-0.87207	 0.55053	  1.1769	-0.27427
Tymp	 -1.4199	 0.81418	 -1.0491	 0.30271	  1.4281	-0.45037
Cdh13	-0.67769	 0.94223	-0.61165	 0.50961	  1.3088	-0.46274
Eda2r	-0.98848	 0.75914	-0.37381	 0.43524	  1.4309	-0.36937
Fbxl7	-0.67205	 0.61526	-0.37282	 0.49897	  1.5842	-0.21767
Zfp112	-0.45949	 0.36011	-0.67475	 0.73129	  1.3978	-0.47815
Gucy1a3	 -1.4299	 0.89628	-0.58494	-0.12863	  1.6873	 0.48459
Aoc2	 -1.3645	 0.89324	-0.55665	 0.52573	  2.0789	-0.55342
Ndst3	 -1.4816	0.014873	-0.91285	 0.55761	  2.0099	-0.69283
Ctla2a	  -0.77142	   0.81664	  -0.89788	-0.0030895	    1.2117	  -0.51959
Me1	-0.80801	 0.36541	-0.50613	-0.28923	  1.3984	-0.61884
Ndrg2	-0.87211	 0.37284	-0.46876	-0.18622	  1.3869	  -1.033
Pcdhb14	-0.68575	 0.50931	-0.60797	  0.1568	  1.4473	-0.70109
Grrp1	 -1.1318	 0.42999	-0.54129	0.020311	  1.7904	-0.82328
Thsd1	-0.89031	 0.20152	-0.70815	-0.16066	  2.1002	-0.99478
Fam174b	 -1.1871	 0.75445	-0.61413	-0.50835	   1.541	 -1.2286
Iigp1	  -1.1998	   1.2716	 -0.53642	-0.038879	   1.4737	  -1.0944
Bcar1	 -2.2542	 0.29045	 0.23196	0.081711	  1.5399	-0.62302
Rhoj	  -1.9754	  0.54153	  0.18962	-0.065218	   1.2282	 -0.71607
Mustn1	 -2.3057	 0.62763	-0.12596	-0.12681	  1.5749	-0.17943
Dchs1	   -1.9014	  0.053932	-0.0014933	 0.0030904	    1.8995	 -0.025883
Adamts12	 -1.1722	 0.33226	 -1.0249	0.088372	0.067412	 -1.9206
Fermt2	  -1.118	 0.36934	-0.94125	 0.11511	 0.48762	 -1.5641
Foxp2	 -0.94168	-0.011728	 -0.69017	  0.11938	  0.65658	  -1.4925
Thsd7a	 -1.1768	  0.2614	 -1.0462	-0.26569	    0.84	 -1.7666
Pcdh18	-0.89987	-0.25213	-0.77354	 0.42041	-0.11012	  -1.332
Ryk	 -0.83866	 -0.37033	 -0.86584	-0.072396	    0.166	   -1.243
Sdc2	  -1.0007	-0.096629	  -1.2503	-0.085145	  0.18378	  -1.2504
Col15a1	 -1.6276	 0.54854	-0.31981	 0.12508	 0.67524	 -1.1177
Lhfp	  -1.4254	  0.38601	 -0.69379	-0.026052	  0.20815	  -1.1147
Ltbp4	  -1.448	 0.37153	-0.79508	  0.1005	 0.55801	 -0.9457
Prelp	 -1.3953	 0.30666	-0.53396	  0.3856	 0.15481	 -1.2033
Crim1	 -1.0403	 0.10579	-0.53413	-0.13154	 0.82706	-0.50325
Stard13	 -1.2162	  0.1443	-0.70939	0.074937	  1.1131	-0.55772
Hdx	  -1.1826	-0.078809	 -0.15599	 -0.23116	   1.0959	 -0.74977
Ghr	 -1.4319	0.099836	-0.50558	-0.33362	 0.66114	-0.79597
Tenc1	  -1.2208	 -0.19699	 -0.41951	-0.019988	  0.53855	 -0.77594
Mxra8	 -1.0217	-0.19073	 -1.0392	-0.16353	 0.71543	-0.78129
Adcyap1r1	-0.58775	 0.48344	-0.90663	 0.24643	 0.62238	  -1.014
Csgalnact1	-0.51038	0.077439	 -1.0689	 0.31727	 0.79842	-0.86915
Bace1	 -0.1578	 0.37468	-0.34651	 0.61616	 0.91114	 -1.0059
